object_identifier	identifier	file_format	file_function	size	HEX(f.digest)	revision_number	last_fixity_check
amjewess:taj1895.0001.001:00000022	be03bb55-53d5-b1a2-0679-26f6f1a96de5/metadata/00000022.function:source.format:image.function:event.premis.xml	application/xml	function:event	1620	E8683DFCA8126C6C43C221FC78FF4C43B514BEF681AEFD18E03E9ED85602F008	1	2025-08-25 14:54:39.651960
amjewess:taj1895.0001.001:00000022	be03bb55-53d5-b1a2-0679-26f6f1a96de5/metadata/00000022.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8093	A3073A3312EE127404C67A5CBD54AB64791D28891891EC55B82E2FF28EAC24C7	1	2025-08-25 14:54:39.651936
amjewess:taj1895.0001.001:00000023	eb12b1fc-1923-6298-bc63-a4b94ff74e4f/data/00000023.function:source.format:image.tif	image/tiff	function:source	4187	EAE24149732FA4CB057188F725F038EED6693D3411BC2DD2516240F7135FCF56	1	2025-08-25 14:54:39.652361
amjewess:taj1895.0001.001:00000023	eb12b1fc-1923-6298-bc63-a4b94ff74e4f/descriptor/eb12b1fc-1923-6298-bc63-a4b94ff74e4f.types:fileset.mets2.xml	application/xml	function:descriptor	8945	25D18E782112314BBD806996964F2F8543C1AFF4CD6545A3564726C66064852F	1	2025-08-25 14:54:39.652326
amjewess:taj1895.0001.001:00000023	eb12b1fc-1923-6298-bc63-a4b94ff74e4f/metadata/00000023.function:source.format:image.function:event.premis.xml	application/xml	function:event	5461	F027D91073D2B4B9A9410D049263866429EDE27B6327E4A4B43028AC43BF8C5A	1	2025-08-25 14:54:39.652409
amjewess:taj1895.0001.001:00000023	eb12b1fc-1923-6298-bc63-a4b94ff74e4f/metadata/00000023.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9817	875307C97772961353370B785BBF4C282D60BD9E9568DA321C42A657DAFCB766	1	2025-08-25 14:54:39.652386
amjewess:taj1895.0001.001:00000024	2a55aacd-489e-d7a3-6a73-a1d8b084eb3a/data/00000024.function:source.format:image.tif	image/tiff	function:source	2932	0AAEF5A1B7DFD3C5E3C3F38AF358E341C93C573D54918B9D957AAD45323054D6	1	2025-08-25 14:54:39.652807
amjewess:taj1895.0001.001:00000024	2a55aacd-489e-d7a3-6a73-a1d8b084eb3a/descriptor/2a55aacd-489e-d7a3-6a73-a1d8b084eb3a.types:fileset.mets2.xml	application/xml	function:descriptor	5565	BF373BFA0308E0EEE40A9E7597F84D04ADB6883AE0991EE2407ECEF5DFEE2209	1	2025-08-25 14:54:39.652774
amjewess:taj1895.0001.001:00000024	2a55aacd-489e-d7a3-6a73-a1d8b084eb3a/metadata/00000024.function:source.format:image.function:event.premis.xml	application/xml	function:event	9791	6186CE3A5253AB3C147AA32749974A6423120ADE692591582ACC0589D460AB0C	1	2025-08-25 14:54:39.652855
amjewess:taj1895.0001.001:00000024	2a55aacd-489e-d7a3-6a73-a1d8b084eb3a/metadata/00000024.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2526	DAD9BF19D3861B16ED7E566C9645F266F20E0FE3EDE1495ABCCD65BDAB7A17AE	1	2025-08-25 14:54:39.652832
amjewess:taj1895.0001.001:00000025	b8c269d4-2152-1fea-456c-b57f7ea9a3bd/data/00000025.function:source.format:image.tif	image/tiff	function:source	1190	496199BE54B13C7298BCCDA62B4B1662A61762592604C64E104E1F1E1580F1F2	1	2025-08-25 14:54:39.653248
amjewess:taj1895.0001.001:00000025	b8c269d4-2152-1fea-456c-b57f7ea9a3bd/descriptor/b8c269d4-2152-1fea-456c-b57f7ea9a3bd.types:fileset.mets2.xml	application/xml	function:descriptor	4498	F0AD0E51F0BCA570710A5EA343327F3A245A2FB6FACB0190F6067F71C02C7AB1	1	2025-08-25 14:54:39.653215
amjewess:taj1895.0001.001:00000025	b8c269d4-2152-1fea-456c-b57f7ea9a3bd/metadata/00000025.function:source.format:image.function:event.premis.xml	application/xml	function:event	3774	1375129FB8910A5298DA67D309D550AD7E90E4F126A35082A86F42414E80143A	1	2025-08-25 14:54:39.653341
amjewess:taj1895.0001.001:00000025	b8c269d4-2152-1fea-456c-b57f7ea9a3bd/metadata/00000025.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6020	0A2B39FDADC05C4B903879373565266B4023C82E1D5F35D3DBBAD323BEF2E338	1	2025-08-25 14:54:39.653275
amjewess:taj1895.0001.001:00000026	3b1d6514-5a29-65c4-0d8b-19755cbf8e62/data/00000026.function:source.format:image.tif	image/tiff	function:source	9852	8956E3FB2B919F1CC4EEBC6AFCB3B99AAD27B7314BC816DE5DA9CF777FE95BCB	1	2025-08-25 14:54:39.653736
amjewess:taj1895.0001.001:00000026	3b1d6514-5a29-65c4-0d8b-19755cbf8e62/descriptor/3b1d6514-5a29-65c4-0d8b-19755cbf8e62.types:fileset.mets2.xml	application/xml	function:descriptor	9811	EA9FC589C4CBA11E6DD68E5EEEF0B7EBEE54B94C1F976DC57F74EC10DD3EC621	1	2025-08-25 14:54:39.653702
amjewess:taj1895.0001.001:00000026	3b1d6514-5a29-65c4-0d8b-19755cbf8e62/metadata/00000026.function:source.format:image.function:event.premis.xml	application/xml	function:event	6945	B48B9664FF8491591876EC88D7FF9FF673E9594D1E61D387BB52A629B040A82D	1	2025-08-25 14:54:39.653783
amjewess:taj1895.0001.001:00000026	3b1d6514-5a29-65c4-0d8b-19755cbf8e62/metadata/00000026.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	1156	E0D7083CB61F1AE29F7F20641EC64DA6CF28A47F06A1CEA473058AA99404F7A1	1	2025-08-25 14:54:39.653760
amjewess:taj1895.0001.001:00000027	6c98dce8-d75d-6d8d-ab45-843094f7399c/data/00000027.function:source.format:image.tif	image/tiff	function:source	1628	7F712612908C0C4F2E1AD91C7D6350CCAAB99ABDC171BDC722ADB5B409E1770E	1	2025-08-25 14:54:39.654176
amjewess:taj1895.0001.001:00000027	6c98dce8-d75d-6d8d-ab45-843094f7399c/descriptor/6c98dce8-d75d-6d8d-ab45-843094f7399c.types:fileset.mets2.xml	application/xml	function:descriptor	4766	E2FBC43691E35F8E08544055AE7349112457E6B15360DD7B9F6526B183F1434B	1	2025-08-25 14:54:39.654138
amjewess:taj1895.0001.001:00000027	6c98dce8-d75d-6d8d-ab45-843094f7399c/metadata/00000027.function:source.format:image.function:event.premis.xml	application/xml	function:event	3066	33CD44D280B12DDD344FE66F69FB887F13DFC7902F3D2BD998A0F8D637E9D1B9	1	2025-08-25 14:54:39.654227
amjewess:taj1895.0001.001:00000027	6c98dce8-d75d-6d8d-ab45-843094f7399c/metadata/00000027.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4361	C48C1340526817E6FCC672E31B7503569F5C1D1DFC03B3E33C1A897C03105D8C	1	2025-08-25 14:54:39.654204
amjewess:taj1895.0001.001:00000028	c4fb7305-290e-b72e-f290-0e959a43a67e/data/00000028.function:source.format:image.tif	image/tiff	function:source	4763	2332C5C194BC9C05957CA96F5FCC78F9F1635518AAF3B8E45580D5863C8324D4	1	2025-08-25 14:54:39.654637
amjewess:taj1895.0001.001:00000028	c4fb7305-290e-b72e-f290-0e959a43a67e/descriptor/c4fb7305-290e-b72e-f290-0e959a43a67e.types:fileset.mets2.xml	application/xml	function:descriptor	1304	F2B520EE07D45826F9B4E41D65B30B7751B14950AA63DDDF20814597FCBCBB33	1	2025-08-25 14:54:39.654604
amjewess:taj1895.0001.001:00000028	c4fb7305-290e-b72e-f290-0e959a43a67e/metadata/00000028.function:source.format:image.function:event.premis.xml	application/xml	function:event	6673	5B9871D430C7EAD9300E3CD6035A03BEA8D2B0D2FC67B6C4211CCFE36B3A9FEF	1	2025-08-25 14:54:39.654685
amjewess:taj1895.0001.001:00000028	c4fb7305-290e-b72e-f290-0e959a43a67e/metadata/00000028.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	2725	4A925F4FF461421BE63022678594B72A64E6D2106D6313FF99B2437868486BCF	1	2025-08-25 14:54:39.654662
amjewess:taj1895.0001.001:00000029	5ea642d7-469e-c4e0-2739-bcb02750703c/data/00000029.function:source.format:image.tif	image/tiff	function:source	4947	A1FDAF359EB4B2DD75744F325CEE566E1D5886F36CF0DB5976B118765147CB9C	1	2025-08-25 14:54:39.655080
amjewess:taj1895.0001.001:00000029	5ea642d7-469e-c4e0-2739-bcb02750703c/descriptor/5ea642d7-469e-c4e0-2739-bcb02750703c.types:fileset.mets2.xml	application/xml	function:descriptor	5172	3078705E4856B9DE0206E05E2D9C2EFAE758D132983DD2BDA4C3361D6721F972	1	2025-08-25 14:54:39.655046
amjewess:taj1895.0001.001:00000029	5ea642d7-469e-c4e0-2739-bcb02750703c/metadata/00000029.function:source.format:image.function:event.premis.xml	application/xml	function:event	1894	409A65142058BC5E6EED3DC6D38F3963C3EE9B8C2BFA0E9531E69BD929EF9C68	1	2025-08-25 14:54:39.655128
amjewess:taj1895.0001.001:00000029	5ea642d7-469e-c4e0-2739-bcb02750703c/metadata/00000029.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7692	3B27CF833A59E09FA26E26DD9039D53C6D978FA04E8201848D29D89A6CE68CE6	1	2025-08-25 14:54:39.655105
amjewess:taj1895.0001.001:00000030	4684b553-df2a-c337-6eda-4bc64e378e80/data/00000030.function:source.format:image.tif	image/tiff	function:source	1919	C7BBCC3D77B135D49F38A7FF22113F4BC5AF0E8AC501AEBD96519E0243648B90	1	2025-08-25 14:54:39.655557
amjewess:taj1895.0001.001:00000030	4684b553-df2a-c337-6eda-4bc64e378e80/descriptor/4684b553-df2a-c337-6eda-4bc64e378e80.types:fileset.mets2.xml	application/xml	function:descriptor	2904	0E4C1D2BB2E8DD9CD88CE928BA8E68F638C02D03EA539BF991212F7D9FB6E828	1	2025-08-25 14:54:39.655524
amjewess:taj1895.0001.001:00000030	4684b553-df2a-c337-6eda-4bc64e378e80/metadata/00000030.function:source.format:image.function:event.premis.xml	application/xml	function:event	7308	0C8FBFEC036005CAD753CD4929126C4D2A59E67579FEC91983A6997F499A572E	1	2025-08-25 14:54:39.655606
amjewess:taj1895.0001.001:00000030	4684b553-df2a-c337-6eda-4bc64e378e80/metadata/00000030.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4317	E7EFC89558688D5B1BEBBAD1D7228E5212E811D55D808B0F2D5A552652AE64D7	1	2025-08-25 14:54:39.655583
amjewess:taj1895.0001.001:00000031	9d1eaead-355f-883e-da8b-5d09f1816c75/data/00000031.function:source.format:image.tif	image/tiff	function:source	3323	2E4CBB6D5448B21969CA857CA610C399C041510B3B2B111713982D9EDF660598	1	2025-08-25 14:54:39.656012
amjewess:taj1895.0001.001:00000031	9d1eaead-355f-883e-da8b-5d09f1816c75/descriptor/9d1eaead-355f-883e-da8b-5d09f1816c75.types:fileset.mets2.xml	application/xml	function:descriptor	4240	94BDE5773F3ECA8638A13F9F5C4BDC306F7BEC0A9B3D23ED0797A3601E3ED3C4	1	2025-08-25 14:54:39.655978
amjewess:taj1895.0001.001:00000031	9d1eaead-355f-883e-da8b-5d09f1816c75/metadata/00000031.function:source.format:image.function:event.premis.xml	application/xml	function:event	8455	91E5F2D9BBB6BD3D8F617F1CE187632326B97E07FDCF476F79A7CA7902548F84	1	2025-08-25 14:54:39.656068
amjewess:taj1895.0001.001:00000031	9d1eaead-355f-883e-da8b-5d09f1816c75/metadata/00000031.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6539	BF5F55ADFB417D5B1E6C888B643DDE9BE214745956203E841DD338675A4DA6A3	1	2025-08-25 14:54:39.656044
amjewess:taj1895.0001.001:00000032	81228135-5907-e210-befb-2f7e46e435da/data/00000032.function:source.format:image.tif	image/tiff	function:source	8709	08F9340079A3281AA7EF54260E57A7B2DA03F14E0378343A432DDE4607D1321B	1	2025-08-25 14:54:39.656462
amjewess:taj1895.0001.001:00000032	81228135-5907-e210-befb-2f7e46e435da/descriptor/81228135-5907-e210-befb-2f7e46e435da.types:fileset.mets2.xml	application/xml	function:descriptor	2933	2EF47CD1A271D83F04AADBFADDDA433AD50484C39529CE369B68193A20942139	1	2025-08-25 14:54:39.656429
amjewess:taj1895.0001.001:00000032	81228135-5907-e210-befb-2f7e46e435da/metadata/00000032.function:source.format:image.function:event.premis.xml	application/xml	function:event	5284	5863DB07666C744DE1D05A849D983A01AB61A1A8DA697A0DE2F840BA68F76841	1	2025-08-25 14:54:39.656513
amjewess:taj1895.0001.001:00000032	81228135-5907-e210-befb-2f7e46e435da/metadata/00000032.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7838	61240713D29CF949F020344C22068ED55C2C9B93489710AB05199058D17DE04D	1	2025-08-25 14:54:39.656488
amjewess:taj1895.0001.001:00000033	40b299d3-8b29-52ab-b675-b25ffe360f28/data/00000033.function:source.format:image.tif	image/tiff	function:source	4200	E6BA62560EC9CA34FE9F3957C02EAA46890868F00576770310A8F376CC61739F	1	2025-08-25 14:54:39.656907
amjewess:taj1895.0001.001:00000033	40b299d3-8b29-52ab-b675-b25ffe360f28/descriptor/40b299d3-8b29-52ab-b675-b25ffe360f28.types:fileset.mets2.xml	application/xml	function:descriptor	5153	103834FA2DD963A26622BA45747502F2B7BCC9E6A6DC1CEC897C2CDDEB4B8E86	1	2025-08-25 14:54:39.656874
amjewess:taj1895.0001.001:00000033	40b299d3-8b29-52ab-b675-b25ffe360f28/metadata/00000033.function:source.format:image.function:event.premis.xml	application/xml	function:event	8364	96268E03B7A134DF5FF599A64DFE4C2CB9ECB20AC5C15572F1D6EECD808A8D71	1	2025-08-25 14:54:39.656960
amjewess:taj1895.0001.001:00000033	40b299d3-8b29-52ab-b675-b25ffe360f28/metadata/00000033.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	8913	52C01DDDA056A5BDB98EE37D4C0C3A0D54D16A68A2153F996B51EFB5083740EF	1	2025-08-25 14:54:39.656934
amjewess:taj1895.0001.001:00000034	a4d72eee-fab1-badb-7c82-7a07e7181add/data/00000034.function:source.format:image.tif	image/tiff	function:source	2471	CD081F7DC4CC8C8A46AFAD83EF717BD1C39E38FA3E7139B8AD1B11B174DFAC20	1	2025-08-25 14:54:39.657386
amjewess:taj1895.0001.001:00000034	a4d72eee-fab1-badb-7c82-7a07e7181add/descriptor/a4d72eee-fab1-badb-7c82-7a07e7181add.types:fileset.mets2.xml	application/xml	function:descriptor	4560	BF07159AFC902473BE96234DB45C8E760876451F56F330D6F5B4E801012AA3EC	1	2025-08-25 14:54:39.657351
amjewess:taj1895.0001.001:00000034	a4d72eee-fab1-badb-7c82-7a07e7181add/metadata/00000034.function:source.format:image.function:event.premis.xml	application/xml	function:event	2382	EE6A6A7F2A6A012D62BDCB08135D19F84E3A6B23AE474AFE4F9FE3CB12384AEF	1	2025-08-25 14:54:39.657430
amjewess:taj1895.0001.001:00000034	a4d72eee-fab1-badb-7c82-7a07e7181add/metadata/00000034.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	5090	AF9324AEDE8B81FAFCC3627CEBE9B960AB6614ED2AB995654008937CF862A86E	1	2025-08-25 14:54:39.657410
amjewess:taj1895.0001.001:00000035	7fdc98ce-7222-dd00-6679-8852e76281d4/data/00000035.function:source.format:image.tif	image/tiff	function:source	5214	7CC0523CB35047BCFF91D66DB09293E8E11AF6BE3F4F570164293D655071E0E4	1	2025-08-25 14:54:39.657803
amjewess:taj1895.0001.001:00000035	7fdc98ce-7222-dd00-6679-8852e76281d4/descriptor/7fdc98ce-7222-dd00-6679-8852e76281d4.types:fileset.mets2.xml	application/xml	function:descriptor	2090	BE0D8C6BBE21F4CD820DF7673414C37D1489DD5A14F885E77AD94B1E4C2067B3	1	2025-08-25 14:54:39.657772
amjewess:taj1895.0001.001:00000035	7fdc98ce-7222-dd00-6679-8852e76281d4/metadata/00000035.function:source.format:image.function:event.premis.xml	application/xml	function:event	9021	BA79233BB4FB4DD8449C06D3B0DEF3790676C767C1D47AB81815427EA2F0F499	1	2025-08-25 14:54:39.657847
amjewess:taj1895.0001.001:00000035	7fdc98ce-7222-dd00-6679-8852e76281d4/metadata/00000035.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	6309	50229F9C4559D88D5FE1C641D9B2C5AD3EC50241C2B54F8900D3EDD75505D928	1	2025-08-25 14:54:39.657826
amjewess:taj1895.0001.001:00000036	b59c37df-1d0e-2350-53cd-d96dbb1ffed2/data/00000036.function:source.format:image.tif	image/tiff	function:source	7123	2FEB4330590C1258AE0CBFE992B3FCBBE672EA133144C04A76B4C22D7054C82D	1	2025-08-25 14:54:39.658198
amjewess:taj1895.0001.001:00000036	b59c37df-1d0e-2350-53cd-d96dbb1ffed2/descriptor/b59c37df-1d0e-2350-53cd-d96dbb1ffed2.types:fileset.mets2.xml	application/xml	function:descriptor	2780	5BFF161C76E3B86C39F92F6B9024C9D75FE867B66500BDB613C9F0C1A26C4AC0	1	2025-08-25 14:54:39.658168
amjewess:taj1895.0001.001:00000036	b59c37df-1d0e-2350-53cd-d96dbb1ffed2/metadata/00000036.function:source.format:image.function:event.premis.xml	application/xml	function:event	1385	2C61992C2E273266FC19C30309473B7C5DBAA836B9E1D47B3181029D78C9FE4F	1	2025-08-25 14:54:39.658242
amjewess:taj1895.0001.001:00000036	b59c37df-1d0e-2350-53cd-d96dbb1ffed2/metadata/00000036.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	4519	31DD4E151D5F5D76231D547ED97E87284C65B8B120A4E518029F94223A573D09	1	2025-08-25 14:54:39.658221
amjewess:taj1895.0001.001:00000037	ab4e9c3a-c8ff-a836-f8ef-6fa4f0ed8aa0/data/00000037.function:source.format:image.tif	image/tiff	function:source	2102	3AF4E49CAF56AC4E2352F6C0337DADF4D611C167037632652E12CD58769E637F	1	2025-08-25 14:54:39.658585
amjewess:taj1895.0001.001:00000037	ab4e9c3a-c8ff-a836-f8ef-6fa4f0ed8aa0/descriptor/ab4e9c3a-c8ff-a836-f8ef-6fa4f0ed8aa0.types:fileset.mets2.xml	application/xml	function:descriptor	6317	787E6E5A129F3AECDA105A2B0048095FEBD5101AB8709A5B64DBD4A75AAE565D	1	2025-08-25 14:54:39.658556
amjewess:taj1895.0001.001:00000037	ab4e9c3a-c8ff-a836-f8ef-6fa4f0ed8aa0/metadata/00000037.function:source.format:image.function:event.premis.xml	application/xml	function:event	8016	A925EB393FD24206681790102D550735EA6830787783319CBA68F5D2377E2D38	1	2025-08-25 14:54:39.658629
amjewess:taj1895.0001.001:00000037	ab4e9c3a-c8ff-a836-f8ef-6fa4f0ed8aa0/metadata/00000037.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	3131	83A499B71C3C196F2F0F311FC663BBB8A17CA6998A7D4BFD83717B0CE3896222	1	2025-08-25 14:54:39.658608
amjewess:taj1895.0001.001:00000038	290cf7c5-2924-57c1-712c-dfd310cad19b/data/00000038.function:source.format:image.tif	image/tiff	function:source	4727	C65C1343919E3EB14104DE530E74C76C01C2FAB30F641B77FE8BE31520A5739C	1	2025-08-25 14:54:39.659015
amjewess:taj1895.0001.001:00000038	290cf7c5-2924-57c1-712c-dfd310cad19b/descriptor/290cf7c5-2924-57c1-712c-dfd310cad19b.types:fileset.mets2.xml	application/xml	function:descriptor	1778	DA0D17F972CD8C0CC915594987EA746E4FC0F8471F373C56123C89EEB22B010F	1	2025-08-25 14:54:39.658985
amjewess:taj1895.0001.001:00000038	290cf7c5-2924-57c1-712c-dfd310cad19b/metadata/00000038.function:source.format:image.function:event.premis.xml	application/xml	function:event	5561	FB8E4A7AD5CDA44E3C9FFBC39AB62A2A1C8B32D32EABD6D1226FBFB2F2733976	1	2025-08-25 14:54:39.659058
amjewess:taj1895.0001.001:00000038	290cf7c5-2924-57c1-712c-dfd310cad19b/metadata/00000038.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	775	E9A083E17624B995C76F912AE3896C6F9373340BACB143F1D3F09C50B0CEFB3C	1	2025-08-25 14:54:39.659038
amjewess:taj1895.0001.001:00000039	47db596e-a1a1-b7cc-bb04-1615a4e31d61/data/00000039.function:source.format:image.tif	image/tiff	function:source	1841	6ED42E5E9D2413F24AB5A4B63AB53A3FD13EE60B8FB8E7DDEE67674182B09748	1	2025-08-25 14:54:39.659414
amjewess:taj1895.0001.001:00000039	47db596e-a1a1-b7cc-bb04-1615a4e31d61/descriptor/47db596e-a1a1-b7cc-bb04-1615a4e31d61.types:fileset.mets2.xml	application/xml	function:descriptor	1127	9EAC65D3152E377641A1AF6E843D443EADF405E44BC5DEB8CB445B14D47884F8	1	2025-08-25 14:54:39.659379
amjewess:taj1895.0001.001:00000039	47db596e-a1a1-b7cc-bb04-1615a4e31d61/metadata/00000039.function:source.format:image.function:event.premis.xml	application/xml	function:event	6470	F14528E51735AE59E93786C2A96AD70E323544D3EB7FDBDD1070F0110C33BA41	1	2025-08-25 14:54:39.659457
amjewess:taj1895.0001.001:00000039	47db596e-a1a1-b7cc-bb04-1615a4e31d61/metadata/00000039.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	9555	9FFCC7E928B10DACA501A923D7565C4B32BBA9EFA850666204405FB34AAB6BF1	1	2025-08-25 14:54:39.659436
amjewess:taj1895.0001.001:00000040	bf91bbf7-9247-ffd3-077c-6cc7aaf53870/data/00000040.function:source.format:image.tif	image/tiff	function:source	7866	A2996D77B1F283DAEC6C100C0BFF8B7AFB25DA0194A5B73690BAAA3EC5A1DB2F	1	2025-08-25 14:54:39.659815
amjewess:taj1895.0001.001:00000040	bf91bbf7-9247-ffd3-077c-6cc7aaf53870/descriptor/bf91bbf7-9247-ffd3-077c-6cc7aaf53870.types:fileset.mets2.xml	application/xml	function:descriptor	4178	0813C49528C832719FDEFFFD22EA7F04CEDCB9D799A3B454BB75D505F06C0F2D	1	2025-08-25 14:54:39.659784
amjewess:taj1895.0001.001:00000040	bf91bbf7-9247-ffd3-077c-6cc7aaf53870/metadata/00000040.function:source.format:image.function:event.premis.xml	application/xml	function:event	9252	68D7895480745A099D470A3E2C0201DDA8C7D9F4C757EB81A0B2DDF988DBB3FB	1	2025-08-25 14:54:39.659858
amjewess:taj1895.0001.001:00000040	bf91bbf7-9247-ffd3-077c-6cc7aaf53870/metadata/00000040.function:source.format:image.function:technical.mix.xml	application/xml	function:technical	7194	E51E96CA5884C2CB7361B3A1478BC285A4F2008C67D3D58B373041EA1EA273C2	1	2025-08-25 14:54:39.659838
amjewess:taj1895.0001.001:00000041	31d5e50f-bfb3-0a34-8c92-1ee1a9bf1a24/data/00000041.function:source.format:image.tif	image/tiff	function:source	1843	28A5180F481348861CB5F0830E04A182C6162C3629524E15E0B5D1BF898C4C23	1	2025-08-25 14:54:39.660225
amjewess:taj1895.0001.001:00000041	31d5e50f-bfb3-0a34-8c92-1ee1a9bf1a24/descriptor/31d5e50f-bfb3-0a34-8c92-1ee1a9bf1a24.types:fileset.mets2.xml	application/xml	function:descriptor	7270	BAD9C44A51B9F918413EF748ED0BD5FC7512F432C83C988B1AA1913D83B29215	1	2025-08-25 14:54:39.660195
